event_id,ts,customer_id,event_type,src_country,device_id,bytes_out,key_exchange,success
evt_004671,2026-06-30T21:55:24.586352+05:30,cust_0048,login,IN,dev_9A214512,1031,ECDHE-P256,False
evt_004672,2026-06-30T21:55:56.431289+05:30,cust_0151,login,IN,dev_CCDA1086,254,RSA-2048,True
evt_004673,2026-06-30T21:56:41.327075+05:30,cust_0017,tls_session,IN,dev_C59C0996,14341,RSA-2048,True
evt_004674,2026-06-30T21:58:50.888551+05:30,cust_0476,vpn,IN,dev_74836BFE,206,RSA-2048,True
evt_004675,2026-06-30T22:09:38.107501+05:30,cust_0490,login,IN,dev_4750444F,418,ECDHE-P256,True
evt_004676,2026-06-30T22:10:47.885406+05:30,cust_0067,tls_session,IN,dev_2186D0F9,3525,ECDH-P384,True
evt_004677,2026-06-30T22:12:47.654458+05:30,cust_0028,login,IN,dev_3D7CEE9D,199,ECDH-P384,True
evt_004678,2026-06-30T22:22:02.057897+05:30,cust_0301,login,IN,dev_18F606C3,677,ECDHE-P256,True
evt_004679,2026-06-30T22:27:16.818015+05:30,cust_0412,tls_session,IN,dev_6BC254BA,28354,RSA-2048,True
evt_004680,2026-06-30T22:28:35.083740+05:30,cust_0372,file_transfer,IN,dev_CDE897D5,796,ECDHE-P256,True
evt_004681,2026-06-30T22:32:15.639092+05:30,cust_0201,login,IN,dev_AC13EE17,345,TLS1.0-RSA,True
evt_004682,2026-06-30T22:35:10.028011+05:30,cust_0012,vpn,IN,dev_6A68F812,457,ECDHE-P256,True
evt_004683,2026-06-30T22:36:49.888880+05:30,cust_0129,login,IN,dev_D2D648A2,474,TLS1.0-RSA,True
evt_004684,2026-06-30T22:39:57.653718+05:30,cust_0166,file_transfer,IN,dev_CB3D48F7,5833,TLS1.0-RSA,True
evt_004685,2026-06-30T22:44:46.798693+05:30,cust_0083,vpn,SG,dev_D9815DF1,637,RSA-2048,True
evt_004686,2026-06-30T22:44:59.892981+05:30,cust_0300,file_transfer,IN,dev_5DFC220E,5444,ECDH-P384,True
evt_004687,2026-06-30T22:47:33.430077+05:30,cust_0240,login,IN,dev_8D812BBE,300,ECDHE-P256,True
evt_004688,2026-06-30T22:48:33.493534+05:30,sys_015,vpn,IN,dev_sys_015,66958,ML-KEM-768,True
evt_004689,2026-06-30T22:52:52.326292+05:30,cust_0199,tls_session,IN,dev_5087770B,6279,ECDH-P384,True
evt_004690,2026-06-30T22:59:24.947937+05:30,sys_007,tls_session,IN,dev_sys_007,89568,ECDHE-P256,True
evt_004691,2026-06-30T23:03:26.078751+05:30,cust_0437,login,CN,dev_35EA3BC4,708,RSA-2048,True
evt_004692,2026-06-30T23:03:40.969434+05:30,cust_0497,login,IN,dev_1B75B535,325,RSA-1024,True
evt_004693,2026-06-30T23:05:07.394081+05:30,cust_0178,tls_session,IN,dev_F10C2384,3121,RSA-2048,True
evt_004694,2026-06-30T23:08:01.348644+05:30,cust_0299,login,IN,dev_EA040F00,245,ECDHE-P256,True
evt_004695,2026-06-30T23:09:21.940362+05:30,sys_008,file_transfer,IN,dev_sys_008,50661,ML-KEM-768,True
evt_004696,2026-06-30T23:21:47.204671+05:30,cust_0214,tls_session,IN,dev_EF02F3BF,60613,ECDHE-P256,True
evt_004697,2026-06-30T23:23:05.693908+05:30,cust_0465,login,IN,dev_8971BF6D,126,TLS1.0-RSA,True
evt_004698,2026-06-30T23:30:49.288400+05:30,cust_0020,vpn,IN,dev_47C462DD,621,ECDHE-P256,True
evt_004699,2026-06-30T23:33:05.735765+05:30,cust_0014,login,IN,dev_673BD475,495,ECDHE-P256,True
evt_004700,2026-06-30T23:47:43.738802+05:30,cust_0226,tls_session,IN,dev_6C5F34D6,4850,ECDHE-P256,True
evt_004701,2026-06-30T23:51:56.361489+05:30,cust_0065,login,IN,dev_7F0BBE42,244,RSA-2048,True
evt_004702,2026-06-30T23:57:52.384839+05:30,cust_0058,tls_session,RU,dev_20864D39,2253,ECDHE-P256,True
evt_004703,2026-06-30T23:58:27.516022+05:30,cust_0120,login,IN,dev_DF128C4D,244,ECDH-P384,True
evt_004704,2026-07-01T00:00:19.391849+05:30,cust_0044,login,IN,dev_719E01FC,364,RSA-2048,True
evt_004705,2026-07-01T00:03:43.538134+05:30,cust_0303,vpn,IN,dev_230FD0A8,648,ECDH-P384,True
evt_004706,2026-07-01T00:07:00.378476+05:30,cust_0490,tls_session,IN,dev_C3BB92D9,13279,ML-KEM-768,True
evt_004707,2026-07-01T00:13:05.536623+05:30,sys_031,file_transfer,IN,dev_sys_031,26502,ECDHE-P256,True
evt_004708,2026-07-01T00:15:12.903224+05:30,cust_0375,login,IN,dev_A9BD1C76,264,ECDHE-P256,True
evt_004709,2026-07-01T00:20:40.931817+05:30,cust_0484,tls_session,IN,dev_44962E7A,57120,ECDHE-P256,True
evt_004710,2026-07-01T00:29:20.057720+05:30,cust_0133,tls_session,IN,dev_7BFE5FBB,922,ECDHE-P256,True
evt_004711,2026-07-01T00:29:39.750932+05:30,cust_0325,tls_session,IN,dev_F3583AC4,6333,ECDHE-P256,True
evt_004712,2026-07-01T00:31:05.787909+05:30,cust_0299,tls_session,IN,dev_A8E87AA6,1131,ECDHE-P256,True
evt_004713,2026-07-01T00:40:17.465480+05:30,cust_0290,login,IN,dev_E34DD221,344,RSA-2048,True
evt_004714,2026-07-01T00:40:44.187994+05:30,cust_0151,tls_session,IN,dev_BE37C791,13315,ECDHE-P256,True
evt_004715,2026-07-01T00:46:31.655447+05:30,cust_0150,login,IN,dev_A6669B45,295,RSA-1024,True
evt_004716,2026-07-01T01:01:19.542209+05:30,cust_0361,file_transfer,NG,dev_17914848,4108,ECDHE-P256,True
evt_004717,2026-07-01T01:04:57.511476+05:30,cust_0339,file_transfer,IN,dev_0916CDAB,8327,ECDHE-P256,True
evt_004718,2026-07-01T01:11:27.120885+05:30,sys_007,tls_session,IN,dev_sys_007,75214,ECDH-P384,True
evt_004719,2026-07-01T01:22:59.446507+05:30,cust_0194,login,IN,dev_28DA23DD,848,ECDH-P384,False
evt_004720,2026-07-01T01:27:11.545698+05:30,cust_0001,login,IN,dev_30877432,557,RSA-2048,True
evt_004721,2026-07-01T01:29:07.648318+05:30,sys_024,vpn,IN,dev_sys_024,45668,TLS1.0-RSA,True
evt_004722,2026-07-01T01:35:57.737422+05:30,cust_0370,file_transfer,IN,dev_1434C0DB,6271,ECDHE-P256,True
evt_004723,2026-07-01T01:41:09.084169+05:30,cust_0475,login,IN,dev_4ABCF5F5,1511,ECDH-P384,True
evt_004724,2026-07-01T01:43:37.169828+05:30,cust_0021,login,IN,dev_F78DF0CA,188,ECDHE-P256,True
evt_004725,2026-07-01T01:43:40.061882+05:30,cust_0250,login,IN,dev_340FB9B4,426,ECDHE-P256,True
evt_004726,2026-07-01T01:53:28.806933+05:30,cust_0360,tls_session,IN,dev_05849116,6287,RSA-2048,True
evt_004727,2026-07-01T01:53:47.205088+05:30,cust_0228,file_transfer,IN,dev_9C12BA2E,7855,RSA-2048,True
evt_004728,2026-07-01T02:17:00.499017+05:30,cust_0095,vpn,IN,dev_D49A6FA5,274,RSA-1024,True
evt_004729,2026-07-01T02:18:19.816603+05:30,cust_0343,login,IN,dev_95C2EC8E,521,ECDHE-P256,True
evt_004730,2026-07-01T02:26:25.217795+05:30,cust_0291,file_transfer,IN,dev_D4F6E2BC,6485,ECDHE-P256,True
evt_004731,2026-07-01T02:30:20.764735+05:30,cust_0296,tls_session,IN,dev_DA8C3167,7924,ECDHE-P256,True
evt_004732,2026-07-01T02:30:29.930992+05:30,cust_0428,tls_session,IN,dev_227D31FE,4913,ECDH-P384,True
evt_004733,2026-07-01T02:35:49.438598+05:30,cust_0260,login,IN,dev_0F0ACCA3,477,ECDHE-P256,True
evt_004734,2026-07-01T02:36:51.041674+05:30,cust_0471,login,DE,dev_06EE7E75,265,ECDHE-P256,True
evt_004735,2026-07-01T02:38:06.874059+05:30,cust_0441,tls_session,IN,dev_098E638F,5768,ECDH-P384,True
evt_004736,2026-07-01T02:40:12.412436+05:30,cust_0499,login,IN,dev_346E48A0,289,TLS1.0-RSA,True
evt_004737,2026-07-01T02:42:16.213707+05:30,cust_0403,login,IN,dev_B8F8BE0B,401,RSA-1024,True
evt_004738,2026-07-01T02:47:20.110207+05:30,cust_0284,tls_session,IN,dev_5692F456,6098,ECDH-P384,True
evt_004739,2026-07-01T02:55:04.047847+05:30,cust_0110,tls_session,GB,dev_5F202086,13881,ECDH-P384,True
evt_004740,2026-07-01T02:56:44.391897+05:30,cust_0202,login,CN,dev_EE2354CD,107,RSA-2048,True
evt_004741,2026-07-01T03:00:26.420129+05:30,cust_0496,tls_session,IN,dev_94B9ED25,6870,RSA-2048,True
evt_004742,2026-07-01T03:01:53.860901+05:30,cust_0063,vpn,IN,dev_1BD812CB,322,ECDH-P384,True
evt_004743,2026-07-01T03:08:44.537822+05:30,cust_0150,login,IN,dev_30C41168,307,RSA-2048,True
evt_004744,2026-07-01T03:18:00.531290+05:30,cust_0100,login,IN,dev_38FACC3B,527,ECDHE-P256,True
evt_004745,2026-07-01T03:19:40.696723+05:30,cust_0187,tls_session,IN,dev_145163F6,5019,ECDHE-P256,True
evt_004746,2026-07-01T03:26:13.567903+05:30,sys_023,tls_session,IN,dev_sys_023,20594,ECDH-P384,True
evt_004747,2026-07-01T03:28:44.058908+05:30,cust_0343,login,IN,dev_95C2EC8E,286,ECDHE-P256,True
evt_004748,2026-07-01T03:29:26.078407+05:30,cust_0195,login,IN,dev_A39EF0A6,513,ECDHE-P256,True
evt_004749,2026-07-01T03:30:26.863797+05:30,cust_0177,tls_session,IN,dev_5ADC225A,30372,RSA-2048,True
evt_004750,2026-07-01T03:31:43.436784+05:30,cust_0348,login,IN,dev_9F3B9831,531,ECDHE-P256,True
evt_004751,2026-07-01T03:37:50.073820+05:30,cust_0314,login,IN,dev_2B16A6A8,302,RSA-1024,True
evt_004752,2026-07-01T03:40:54.204149+05:30,cust_0437,login,IN,dev_35EA3BC4,871,ECDHE-P256,True
evt_004753,2026-07-01T03:41:07.741710+05:30,cust_0348,tls_session,IN,dev_03C7C335,1168,ECDH-P384,True
evt_004754,2026-07-01T03:42:52.516786+05:30,cust_0142,login,IN,dev_1F6FA700,453,ECDHE-P256,True
evt_004755,2026-07-01T03:44:27.822959+05:30,cust_0372,login,IN,dev_C52EFACC,488,RSA-2048,True
evt_004756,2026-07-01T03:44:49.887343+05:30,cust_0224,file_transfer,IN,dev_79861021,5616,ECDHE-P256,True
evt_004757,2026-07-01T03:46:52.243829+05:30,cust_0381,tls_session,IN,dev_E4FA3D80,15849,RSA-2048,True
evt_004758,2026-07-01T04:12:45.400758+05:30,cust_0129,vpn,IN,dev_3E556641,779,ECDH-P384,True
evt_004759,2026-07-01T04:17:10.794011+05:30,cust_0074,vpn,IN,dev_B8F67897,357,RSA-1024,True
evt_004760,2026-07-01T04:24:32.006922+05:30,cust_0167,login,IN,dev_C437E536,1347,ECDHE-P256,True
evt_004761,2026-07-01T04:31:01.275323+05:30,cust_0378,tls_session,IN,dev_439C5C27,7033,ECDHE-P256,True
evt_004762,2026-07-01T04:33:14.788751+05:30,sys_016,vpn,IN,dev_sys_016,47523,ECDHE-P256,True
evt_004763,2026-07-01T04:39:33.045158+05:30,sys_017,tls_session,IN,dev_sys_017,24825,ML-KEM-768,True
evt_004764,2026-07-01T04:44:02.991445+05:30,sys_009,file_transfer,IN,dev_sys_009,57076,ECDHE-P256,True
evt_004765,2026-07-01T04:44:20.464951+05:30,sys_017,tls_session,IN,dev_sys_017,27427,RSA-1024,True
evt_004766,2026-07-01T04:44:50.434115+05:30,cust_0002,login,IN,dev_9B621792,298,RSA-2048,True
evt_004767,2026-07-01T04:51:10.441438+05:30,cust_0272,tls_session,IN,dev_B108C9CB,7473,RSA-2048,True
evt_004768,2026-07-01T04:58:07.419446+05:30,cust_0242,tls_session,IN,dev_AFEE9495,11176,ECDH-P384,True
evt_004769,2026-07-01T05:04:37.025616+05:30,sys_003,file_transfer,IN,dev_sys_003,29934,ECDH-P384,True
evt_004770,2026-07-01T05:11:44.095236+05:30,sys_028,tls_session,IN,dev_sys_028,57139,RSA-2048,True
evt_004771,2026-07-01T05:13:32.189070+05:30,cust_0340,login,IN,dev_C1A46715,252,ECDHE-P256,True
evt_004772,2026-07-01T05:18:51.753234+05:30,cust_0328,tls_session,IN,dev_2BCC5FED,715,RSA-2048,True
evt_004773,2026-07-01T05:21:44.564686+05:30,cust_0157,login,IN,dev_4310C296,366,ECDHE-P256,True
evt_004774,2026-07-01T05:25:03.644000+05:30,cust_0448,login,IN,dev_4EDFA937,359,ECDHE-P256,True
evt_004775,2026-07-01T05:37:42.353976+05:30,cust_0214,tls_session,IN,dev_748BC5AA,30605,ECDH-P384,True
evt_004776,2026-07-01T05:41:27.137924+05:30,cust_0155,login,US,dev_50266D36,649,ECDH-P384,True
evt_004777,2026-07-01T05:41:44.875367+05:30,sys_022,file_transfer,IN,dev_sys_022,43798,ECDH-P384,True
evt_004778,2026-07-01T05:42:20.197403+05:30,cust_0466,tls_session,IN,dev_EA3770A7,2162,ECDHE-P256,True
evt_004779,2026-07-01T05:52:11.411754+05:30,cust_0472,login,IN,dev_0EF19C1B,150,ECDHE-P256,True
evt_004780,2026-07-01T05:58:34.707487+05:30,cust_0346,tls_session,IN,dev_E28D4628,3292,ECDHE-P256,True
evt_004781,2026-07-01T06:11:57.985353+05:30,cust_0270,login,IN,dev_30DEF376,432,ECDHE-P256,True
evt_004782,2026-07-01T06:13:17.082070+05:30,cust_0190,login,IN,dev_490976A0,244,ECDHE-P256,True
evt_004783,2026-07-01T06:17:31.245596+05:30,cust_0168,login,IN,dev_FD2287B2,542,RSA-2048,False
evt_004784,2026-07-01T06:23:36.216909+05:30,cust_0023,login,IN,dev_36E8B535,363,RSA-2048,True
evt_004785,2026-07-01T06:27:29.788048+05:30,cust_0002,tls_session,IN,dev_BB81E3C2,9053,RSA-2048,True
evt_004786,2026-07-01T06:38:33.064746+05:30,cust_0427,tls_session,IN,dev_0ABADBF9,3834,RSA-2048,True
evt_004787,2026-07-01T06:45:22.127290+05:30,sys_006,tls_session,IN,dev_sys_006,68320,ECDHE-P256,True
evt_004788,2026-07-01T06:50:28.054472+05:30,cust_0298,tls_session,IN,dev_E9501F88,14561,ECDHE-P256,True
evt_004789,2026-07-01T07:03:34.613188+05:30,cust_0022,tls_session,IN,dev_2F01B721,2326,RSA-1024,True
evt_004790,2026-07-01T07:03:50.256140+05:30,sys_010,tls_session,IN,dev_sys_010,24405,ECDHE-P256,True
evt_004791,2026-07-01T07:13:20.603809+05:30,cust_0193,login,IN,dev_7D9C44A2,358,RSA-2048,True
evt_004792,2026-07-01T07:25:46.468198+05:30,cust_0044,login,IN,dev_719E01FC,829,ECDHE-P256,True
evt_004793,2026-07-01T07:26:18.777366+05:30,cust_0010,vpn,IN,dev_11A11F51,813,ECDHE-P256,True
evt_004794,2026-07-01T07:31:27.410679+05:30,sys_034,vpn,IN,dev_sys_034,38241,RSA-2048,True
evt_004795,2026-07-01T07:32:57.592339+05:30,cust_0086,tls_session,IN,dev_BFE3FA6B,14726,ECDHE-P256,True
evt_004796,2026-07-01T07:33:24.089438+05:30,cust_0339,tls_session,IN,dev_473C0EA4,7728,ECDHE-P256,True
evt_004797,2026-07-01T07:34:13.897979+05:30,cust_0302,login,RU,dev_0D1ADD83,374,RSA-2048,True
evt_004798,2026-07-01T07:44:12.530754+05:30,cust_0339,tls_session,IN,dev_473C0EA4,56859,ECDH-P384,True
evt_004799,2026-07-01T07:56:19.799049+05:30,cust_0278,file_transfer,CN,dev_D2F94497,65896,ECDHE-P256,True
evt_004800,2026-07-01T08:01:17.551356+05:30,sys_001,tls_session,IN,dev_sys_001,59769,ECDHE-P256,True
evt_004801,2026-07-01T08:07:01.138173+05:30,cust_0008,login,IN,dev_DBDDE131,475,ECDH-P384,True
evt_004802,2026-07-01T08:07:57.278729+05:30,sys_012,vpn,IN,dev_sys_012,38255,ECDH-P384,True
evt_004803,2026-07-01T08:10:40.022762+05:30,cust_0057,tls_session,SG,dev_B0D1CB7C,8253,ML-KEM-768,True
evt_004804,2026-07-01T08:11:38.947093+05:30,cust_0049,login,IN,dev_89A30FD5,1033,ECDHE-P256,True
evt_004805,2026-07-01T08:11:55.189820+05:30,cust_0256,tls_session,IN,dev_0312F05C,5335,ECDHE-P256,True
evt_004806,2026-07-01T08:15:12.450147+05:30,cust_0357,login,IN,dev_21CD977A,450,ECDHE-P256,True
evt_004807,2026-07-01T08:21:20.222862+05:30,cust_0473,tls_session,IN,dev_5BDA47F6,1581,ECDHE-P256,True
evt_004808,2026-07-01T08:22:04.116934+05:30,cust_0356,tls_session,IN,dev_578387D6,11616,ECDHE-P256,True
evt_004809,2026-07-01T08:38:31.189998+05:30,cust_0105,login,IN,dev_FA02EB2C,323,ML-KEM-768,True
evt_004810,2026-07-01T08:41:18.277017+05:30,cust_0251,login,IN,dev_EA590374,208,ECDHE-P256,True
evt_004811,2026-07-01T08:42:20.835211+05:30,cust_0425,tls_session,IN,dev_6D128A2E,21245,ECDHE-P256,True
evt_004812,2026-07-01T08:50:14.421587+05:30,cust_0466,login,IN,dev_8581C598,516,ECDHE-P256,True
evt_004813,2026-07-01T08:51:22.601137+05:30,sys_023,vpn,IN,dev_sys_023,17279,TLS1.0-RSA,True
evt_004814,2026-07-01T08:57:27.381774+05:30,cust_0090,tls_session,IN,dev_2FDA3176,9700,TLS1.0-RSA,True
evt_004815,2026-07-01T09:04:33.244667+05:30,cust_0379,vpn,IN,dev_E14F46A1,205,RSA-2048,True
evt_004816,2026-07-01T09:40:46.680485+05:30,cust_0313,login,IN,dev_DEEDDBFA,150,RSA-2048,True
evt_004817,2026-07-01T09:46:20.943148+05:30,cust_0019,tls_session,IN,dev_2978AA24,4223,ECDHE-P256,True
evt_004818,2026-07-01T09:47:17.387873+05:30,cust_0380,tls_session,IN,dev_8C29ED68,2334,ECDH-P384,True
evt_004819,2026-07-01T09:58:57.685547+05:30,cust_0037,login,IN,dev_2C7F47E8,1077,ML-KEM-768,True
evt_004820,2026-07-01T10:13:15.108000+05:30,sys_015,tls_session,IN,dev_sys_015,69911,ECDHE-P256,True
evt_004821,2026-07-01T10:18:06.281587+05:30,cust_0338,tls_session,IN,dev_D7783923,19940,ECDH-P384,True
evt_004822,2026-07-01T10:20:35.683546+05:30,cust_0235,vpn,IN,dev_46E5CB4E,636,RSA-2048,True
evt_004823,2026-07-01T10:23:01.596081+05:30,cust_0102,tls_session,IN,dev_8B1E6D37,6545,RSA-2048,True
evt_004824,2026-07-01T10:23:17.097375+05:30,cust_0027,tls_session,IN,dev_4F309FFE,8741,ECDH-P384,True
evt_004825,2026-07-01T10:29:02.556985+05:30,cust_0423,tls_session,IN,dev_6C5D191B,1220,RSA-2048,True
evt_004826,2026-07-01T10:37:32.458257+05:30,cust_0427,vpn,IN,dev_0ABADBF9,561,ECDHE-P256,True
evt_004827,2026-07-01T10:38:49.680858+05:30,cust_0332,tls_session,IN,dev_5D89C9D2,16296,ECDHE-P256,True
evt_004828,2026-07-01T10:39:28.834962+05:30,cust_0221,vpn,IN,dev_0354EB58,274,ECDH-P384,True
evt_004829,2026-07-01T10:49:47.621249+05:30,cust_0285,login,IN,dev_2AD3737F,480,ECDH-P384,True
evt_004830,2026-07-01T10:50:16.173053+05:30,cust_0226,vpn,IN,dev_A1885E2F,359,ECDH-P384,True
evt_004831,2026-07-01T10:50:19.632585+05:30,cust_0421,vpn,IN,dev_8A31BDF8,233,TLS1.0-RSA,True
evt_004832,2026-07-01T10:57:01.970652+05:30,cust_0266,tls_session,IN,dev_37EC0C89,26650,ECDH-P384,True
evt_004833,2026-07-01T11:08:36.672840+05:30,cust_0173,tls_session,IN,dev_DF1BC5E3,37550,ECDHE-P256,True
evt_004834,2026-07-01T11:11:32.363033+05:30,cust_0395,login,IN,dev_8131928A,206,ECDHE-P256,True
evt_004835,2026-07-01T11:14:01.183450+05:30,sys_007,tls_session,IN,dev_sys_007,73103,RSA-2048,True
evt_004836,2026-07-01T11:15:32.266454+05:30,cust_0226,vpn,IN,dev_3E831228,444,ECDHE-P256,True
evt_004837,2026-07-01T11:21:26.973810+05:30,cust_0424,vpn,IN,dev_8039A85E,333,RSA-2048,True
evt_004838,2026-07-01T11:30:53.745047+05:30,cust_0081,login,IN,dev_B212F19D,529,ECDHE-P256,True
evt_004839,2026-07-01T11:33:53.185890+05:30,sys_005,vpn,IN,dev_sys_005,33914,TLS1.0-RSA,True
evt_004840,2026-07-01T11:36:36.653979+05:30,cust_0315,vpn,IN,dev_B4490FBA,596,RSA-1024,True
evt_004841,2026-07-01T11:42:25.883185+05:30,cust_0152,login,IN,dev_E7B669E5,423,ECDH-P384,True
evt_004842,2026-07-01T11:55:01.921519+05:30,cust_0495,tls_session,IN,dev_FFB6CE6E,2083,RSA-2048,True
evt_004843,2026-07-01T12:11:52.890148+05:30,cust_0083,login,IN,dev_97AA7947,454,ECDHE-P256,True
evt_004844,2026-07-01T12:24:36.334978+05:30,cust_0376,file_transfer,IN,dev_F3EA5952,19317,ECDHE-P256,True
evt_004845,2026-07-01T12:25:59.362985+05:30,sys_033,tls_session,IN,dev_sys_033,26520,ECDH-P384,True
evt_004846,2026-07-01T12:35:07.163866+05:30,sys_037,tls_session,IN,dev_sys_037,70316,ECDHE-P256,True
evt_004847,2026-07-01T12:35:21.424952+05:30,cust_0308,tls_session,IN,dev_67FAC6C5,37347,RSA-2048,True
evt_004848,2026-07-01T12:50:35.567552+05:30,cust_0020,login,GB,dev_47C462DD,617,ECDHE-P256,True
evt_004849,2026-07-01T12:56:35.387988+05:30,cust_0155,login,IN,dev_50266D36,574,ECDHE-P256,True
evt_004850,2026-07-01T13:07:54.529603+05:30,cust_0057,tls_session,IN,dev_B0D1CB7C,9856,RSA-2048,True
evt_004851,2026-07-01T13:08:08.714456+05:30,cust_0051,vpn,SG,dev_B4734865,398,ECDH-P384,True
evt_004852,2026-07-01T13:09:11.847447+05:30,sys_037,file_transfer,IN,dev_sys_037,61284,ECDHE-P256,True
evt_004853,2026-07-01T13:10:03.809567+05:30,cust_0210,tls_session,IN,dev_6AF9A434,3269,ECDH-P384,True
evt_004854,2026-07-01T13:11:27.316534+05:30,sys_034,vpn,IN,dev_sys_034,38025,ECDHE-P256,True
evt_004855,2026-07-01T13:11:38.389763+05:30,cust_0288,tls_session,IN,dev_6EBC6921,16837,ECDHE-P256,True
evt_004856,2026-07-01T13:20:02.198128+05:30,cust_0001,tls_session,IN,dev_D7E805DA,5067,ECDHE-P256,True
evt_004857,2026-07-01T13:22:54.495758+05:30,cust_0208,tls_session,IN,dev_14F4EAED,8811,RSA-1024,True
evt_004858,2026-07-01T13:24:48.555801+05:30,cust_0095,file_transfer,IN,dev_CB3650E6,3627,ECDH-P384,True
evt_004859,2026-07-01T13:25:29.983900+05:30,cust_0241,vpn,IN,dev_5834F460,203,RSA-2048,True
evt_004860,2026-07-01T13:32:56.906927+05:30,cust_0420,tls_session,IN,dev_E591AB79,3278,ECDHE-P256,True
evt_004861,2026-07-01T13:33:20.107346+05:30,sys_029,tls_session,IN,dev_sys_029,63704,ECDH-P384,True
evt_004862,2026-07-01T13:36:30.106082+05:30,sys_012,file_transfer,IN,dev_sys_012,46137,RSA-2048,True
evt_004863,2026-07-01T13:37:22.076161+05:30,cust_0091,file_transfer,IN,dev_EF7BCD5C,3033,ECDHE-P256,True
evt_004864,2026-07-01T13:46:32.903425+05:30,cust_0093,vpn,IN,dev_C09DC275,463,ECDHE-P256,True
evt_004865,2026-07-01T13:47:27.601528+05:30,cust_0347,tls_session,US,dev_072833D2,1364,ECDHE-P256,True
evt_004866,2026-07-01T13:51:24.166452+05:30,cust_0475,login,DE,dev_4ABCF5F5,418,ECDHE-P256,True
evt_004867,2026-07-01T13:57:15.874781+05:30,cust_0005,tls_session,IN,dev_0853964B,1389,ECDH-P384,True
evt_004868,2026-07-01T14:09:12.217043+05:30,cust_0107,login,IN,dev_0A3D4F27,316,RSA-2048,True
evt_004869,2026-07-01T14:13:52.572750+05:30,cust_0080,tls_session,IN,dev_5AE36F2E,43648,ECDHE-P256,True
evt_004870,2026-07-01T14:18:54.697850+05:30,cust_0343,vpn,IN,dev_B03323F7,197,ECDH-P384,True
evt_004871,2026-07-01T14:20:12.223806+05:30,cust_0422,login,IN,dev_CF0CCE17,189,RSA-2048,True
evt_004872,2026-07-01T14:24:09.309588+05:30,sys_038,tls_session,IN,dev_sys_038,38470,RSA-2048,True
evt_004873,2026-07-01T14:43:25.103496+05:30,cust_0499,file_transfer,IN,dev_346E48A0,5621,RSA-2048,True
evt_004874,2026-07-01T14:43:38.909513+05:30,cust_0093,login,IN,dev_C54898F4,752,RSA-1024,True
evt_004875,2026-07-01T14:48:23.718484+05:30,cust_0374,login,RU,dev_90B9C6AC,181,ECDHE-P256,True
evt_004876,2026-07-01T14:55:30.947334+05:30,cust_0117,file_transfer,IN,dev_3B6E9E83,7460,ECDHE-P256,True
evt_004877,2026-07-01T14:57:16.911302+05:30,cust_0257,login,IN,dev_3CEACEE1,159,TLS1.0-RSA,False
evt_004878,2026-07-01T15:05:29.391306+05:30,cust_0434,tls_session,IN,dev_60F0B69D,6818,ECDHE-P256,True
evt_004879,2026-07-01T15:12:37.124935+05:30,cust_0124,vpn,IN,dev_BA52AE08,266,ECDH-P384,True
evt_004880,2026-07-01T15:14:41.594691+05:30,sys_020,file_transfer,IN,dev_sys_020,34727,ECDHE-P256,True
evt_004881,2026-07-01T15:43:02.564764+05:30,cust_0276,tls_session,IN,dev_2C2C857C,44893,ECDH-P384,True
evt_004882,2026-07-01T15:43:03.550959+05:30,cust_0367,vpn,IN,dev_5DA5D499,815,ECDH-P384,True
evt_004883,2026-07-01T15:46:46.228023+05:30,cust_0170,file_transfer,IN,dev_5D329A38,4374,ECDHE-P256,True
evt_004884,2026-07-01T15:59:42.300746+05:30,cust_0400,tls_session,IN,dev_11872387,8485,ECDHE-P256,True
evt_004885,2026-07-01T16:04:53.218641+05:30,cust_0353,tls_session,IN,dev_D583EE54,2472,ML-KEM-768,True
evt_004886,2026-07-01T16:21:04.813850+05:30,cust_0358,vpn,IN,dev_101A69F8,367,ECDH-P384,True
evt_004887,2026-07-01T16:24:35.478242+05:30,cust_0217,login,IN,dev_07DCACCC,877,ECDHE-P256,True
evt_004888,2026-07-01T16:29:32.413910+05:30,cust_0263,tls_session,IN,dev_87C73460,16417,ECDH-P384,True
evt_004889,2026-07-01T16:29:44.214308+05:30,cust_0154,tls_session,IN,dev_AC3C890B,24937,ECDH-P384,True
evt_004890,2026-07-01T16:31:29.088749+05:30,sys_011,file_transfer,IN,dev_sys_011,50529,ECDHE-P256,True
evt_004891,2026-07-01T16:31:54.333562+05:30,cust_0473,vpn,IN,dev_5BDA47F6,741,ECDHE-P256,True
evt_004892,2026-07-01T16:35:47.775744+05:30,cust_0476,tls_session,IN,dev_FC02A796,5807,ECDHE-P256,True
evt_004893,2026-07-01T16:44:07.828140+05:30,cust_0081,login,IN,dev_24B35C47,491,ECDH-P384,True
evt_004894,2026-07-01T17:02:47.916231+05:30,cust_0494,file_transfer,IN,dev_04175CA0,7287,ECDHE-P256,True
evt_004895,2026-07-01T17:05:42.071545+05:30,sys_001,tls_session,IN,dev_sys_001,51032,ECDHE-P256,True
evt_004896,2026-07-01T17:24:20.428668+05:30,sys_003,file_transfer,IN,dev_sys_003,48638,RSA-1024,True
evt_004897,2026-07-01T17:27:12.493777+05:30,sys_014,file_transfer,IN,dev_sys_014,67709,RSA-2048,True
evt_004898,2026-07-01T17:30:28.678204+05:30,cust_0085,tls_session,IN,dev_1266F6A9,2575,ECDHE-P256,True
